id|kabupaten|provinsi|prov|pop|npop|positif|positif_sembuh|positif_md|pdp_md|odp_md|md|odp|pdp|pr_positif|pr_positif_sembuh|pr_positif_md|pr_pdp_md|pr_md|positif_rs|pdp_proses|pr_npop|p_sembuh|p_md|rs|p_rs|tgl|crawled_at
3578|KOTA SURABAYA|JAWA TIMUR|Jatim|2904754.0|8005|7431|3974|665|534.0|40.0|1239|4768|6083|255.82|136.81|22.89|18.38|42.65|2792|2128.0|275.58|49.64|15.48|2792|34.88|2020-07-16 18:12:00.000000|2020-07-17 13:36:51.546273
7371|KOTA MAKASSAR|SULAWESI SELATAN|Sulsel|1545376.0|4105|3922|1458|138|183.0|0.0|321|2500|1364|253.79|94.35|8.93|11.84|20.77|2326|0.0|265.63|35.52|7.82|2326|56.66|2020-07-17 12:53:00.000000|2020-07-17 13:36:51.546273
3374|KOTA SEMARANG|JAWA TENGAH|Jateng|1842787.0|2893|2855|1701|292|38.0|0.0|330|4693|2103|154.93|92.31|15.85|2.06|17.91|862|0.0|156.99|58.8|11.41|862|29.8|2020-07-17 12:47:00.000000|2020-07-17 13:36:51.546273
3515|SIDOARJO|JAWA TIMUR|Jatim|2282214.0|2643|2565|939|150|74.0|4.0|228|1592|989|112.39|41.14|6.57|3.24|9.99|1476|695.0|115.81|35.53|8.63|1476|55.85|2020-07-16 16:50:00.000000|2020-07-17 13:36:51.546273
3173|KOTA JAKARTA PUSAT|DKI JAKARTA|DKI|931366.0|2401|2313|1558|133|57.0|31.0|221|14766|1686|248.34|167.28|14.28|6.12|23.73|622|99.0|257.79|64.89|9.2|622|25.91|2020-07-16 09:00:00.000000|2020-07-17 13:36:51.546273
3172|KOTA JAKARTA TIMUR|DKI JAKARTA|DKI|2959112.0|2368|2249|1554|124|90.0|29.0|243|17545|2190|76.0|52.52|4.19|3.04|8.21|571|132.0|80.02|65.62|10.26|571|24.11|2020-07-16 09:00:00.000000|2020-07-17 13:36:51.546273
3174|KOTA JAKARTA BARAT|DKI JAKARTA|DKI|2619785.0|2337|2171|1508|115|128.0|38.0|281|18276|2043|82.87|57.56|4.39|4.89|10.73|548|112.0|89.21|64.53|12.02|548|23.45|2020-07-16 09:00:00.000000|2020-07-17 13:36:51.546273
3175|KOTA JAKARTA UTARA|DKI JAKARTA|DKI|1827730.0|2043|1978|1345|110|49.0|16.0|175|15164|2154|108.22|73.59|6.02|2.68|9.57|523|130.0|111.78|65.83|8.57|523|25.6|2020-07-16 09:00:00.000000|2020-07-17 13:36:51.546273
1671|KOTA PALEMBANG|SUMATERA SELATAN|Sumsel|1681373.0|1965|1888|784|87|77.0|0.0|164|6390|877|112.29|46.63|5.17|4.58|9.75|1017|390.0|116.87|39.9|8.35|1017|51.76|2020-07-16 21:00:00.000000|2020-07-17 13:36:51.546273
6371|KOTA BANJARMASIN|KALIMANTAN SELATAN|Kalsel|715704.0|1845|1845|430|136|0.0|0.0|136|266|195|257.79|60.08|19.0|0.0|19.0|1279|0.0|257.79|23.31|7.37|1279|69.32|2020-07-16 16:30:00.000000|2020-07-17 13:36:51.546273
3171|KOTA JAKARTA SELATAN|DKI JAKARTA|DKI|2282521.0|1877|1766|1153|122|78.0|33.0|233|17884|2506|77.37|50.51|5.34|3.42|10.21|491|132.0|82.23|61.43|12.41|491|26.16|2020-07-16 09:00:00.000000|2020-07-17 13:36:51.546273
1275|KOTA MEDAN|SUMATERA UTARA|Sumut|2295003.0|1782|1690|497|85|92.0|0.0|177|1279|2447|73.64|21.66|3.7|4.01|7.71|1108|205.0|77.65|27.89|9.93|1108|62.18|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
9471|KOTA JAYAPURA|PAPUA|Papua|303760.0|1462|1462|467|19|0.0|0.0|19|909|164|481.3|153.74|6.25|0.0|6.25|976|0.0|481.3|31.94|1.3|976|66.76|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
3525|GRESIK|JAWA TIMUR|Jatim|1326419.0|1389|1322|341|113|67.0|0.0|180|1532|783|99.67|25.71|8.52|5.05|13.57|868|539.0|104.72|24.55|12.96|868|62.49|2020-07-16 17:25:00.000000|2020-07-17 13:36:51.546273
7171|KOTA MANADO|SULAWESI UTARA|Sulut|435334.0|1082|1082|256|65|0.0|0.0|65|44|128|248.54|58.81|14.93|0.0|14.93|761|0.0|248.54|23.66|6.01|761|70.33|2020-07-16 21:12:00.000000|2020-07-17 13:36:51.546273
5171|KOTA DENPASAR|BALI|Bali|962879.0|1001|1001|659|12|0.0|0.0|12|541|443|103.96|68.44|1.25|0.0|1.25|330|0.0|103.96|65.83|1.2|330|32.97|2020-07-17 00:00:00.000000|2020-07-17 13:36:51.546273
3276|KOTA DEPOK|JAWA BARAT|Jabar|2484185.0|924|924|728|36|0.0|0.0|36|4245|1615|37.2|29.31|1.45|0.0|1.45|160|189.0|37.2|78.79|3.9|160|17.32|2020-07-17 12:48:00.000000|2020-07-17 13:36:51.546273
5271|KOTA MATARAM|NUSA TENGGARA BARAT|NTB|495682.0|752|752|426|50|0.0|0.0|50|1030|720|151.71|85.94|10.09|0.0|10.09|276|200.0|151.71|56.65|6.65|276|36.7|2020-07-16 22:50:00.000000|2020-07-17 13:36:51.546273
3321|DEMAK|JAWA TENGAH|Jateng|1173620.0|704|704|223|118|0.0|0.0|118|689|395|59.99|19.0|10.05|0.0|10.05|363|66.0|59.99|31.68|16.76|363|51.56|2020-07-16 18:30:00.000000|2020-07-17 13:36:51.546273
7325|LUWU TIMUR|SULAWESI SELATAN|Sulsel|305407.0|648|647|393|6|1.0|0.0|7|438|86|211.85|128.68|1.96|0.33|2.29|248|0.0|212.18|60.65|1.08|248|38.27|2020-07-17 12:53:00.000000|2020-07-17 13:36:51.546273
8171|KOTA AMBON|MALUKU|Maluku|495473.0|639|639|0|13|0.0|0.0|13|0|0|128.97|0.0|2.62|0.0|2.62|626|0.0|128.97|0.0|2.03|626|97.97|2020-07-16 21:24:00.000000|2020-07-17 13:36:51.546273
7306|GOWA|SULAWESI SELATAN|Sulsel|784510.0|648|632|199|19|16.0|0.0|35|541|302|80.56|25.37|2.42|2.04|4.46|414|0.0|82.6|30.71|5.4|414|63.89|2020-07-17 12:53:00.000000|2020-07-17 13:36:51.546273
1371|KOTA PADANG|SUMATERA BARAT|Sumbar|962196.0|567|567|477|25|0.0|0.0|25|5377|562|58.93|49.57|2.6|0.0|2.6|65|10.0|58.93|84.13|4.41|65|11.46|2020-07-16 15:48:00.000000|2020-07-17 13:36:51.546273
3671|KOTA TANGERANG|BANTEN|Banten|2273694.0|540|540|435|35|0.0|0.0|35|0|0|23.75|19.13|1.54|0.0|1.54|70|0.0|23.75|80.56|6.48|70|12.96|2020-07-16 23:50:00.000000|2020-07-17 13:36:51.546273
8271|KOTA TERNATE|MALUKU UTARA|MalukuUtara|238204.0|494|494|0|0|0.0|0.0|0|21|21|207.39|0.0|0.0|0.0|0.0|494|0.0|207.39|0.0|0.0|494|100.0|2020-07-13 19:45:00.000000|2020-07-17 13:36:51.546273
3275|KOTA BEKASI|JAWA BARAT|Jabar|3075690.0|667|474|438|36|193.0|0.0|229|0|0|15.41|14.24|1.17|6.28|7.45|0|1.0|21.69|65.67|34.33|0|0.0|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
6271|KOTA PALANGKA RAYA|KALIMANTAN TENGAH|Kalteng|299691.0|461|461|306|37|0.0|0.0|37|0|0|153.83|102.11|12.35|0.0|12.35|118|0.0|153.83|66.38|8.03|118|25.6|2020-07-16 09:41:00.000000|2020-07-17 13:36:51.546273
3514|PASURUAN|JAWA TIMUR|Jatim|1637681.0|539|459|215|46|80.0|0.0|126|1370|364|28.03|13.13|2.81|4.88|7.69|198|204.0|32.91|39.89|23.38|198|36.73|2020-07-16 18:13:00.000000|2020-07-17 13:36:51.546273
6303|BANJAR|KALIMANTAN SELATAN|Kalsel|596000.0|455|455|174|22|0.0|0.0|22|70|54|76.34|29.19|3.69|0.0|3.69|259|0.0|76.34|38.24|4.84|259|56.92|2020-07-16 16:30:00.000000|2020-07-17 13:36:51.546273
9412|MIMIKA|PAPUA|Papua|223604.0|452|452|386|6|0.0|0.0|6|1157|10|202.14|172.63|2.68|0.0|2.68|60|0.0|202.14|85.4|1.33|60|13.27|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
3674|KOTA TANGERANG SELATAN|BANTEN|Banten|1799605.0|548|451|331|34|97.0|0.0|131|2287|808|25.06|18.39|1.89|5.39|7.28|86|21.0|30.45|60.4|23.91|86|15.69|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
3319|KUDUS|JAWA TENGAH|Jateng|881128.0|501|443|189|47|58.0|0.0|105|1371|830|50.28|21.45|5.33|6.58|11.92|207|179.0|56.86|37.72|20.96|207|41.32|2020-07-16 20:30:00.000000|2020-07-17 13:36:51.546273
6301|TANAH LAUT|KALIMANTAN SELATAN|Kalsel|348623.0|412|412|125|14|0.0|0.0|14|67|57|118.18|35.86|4.02|0.0|4.02|273|0.0|118.18|30.34|3.4|273|66.26|2020-07-16 16:30:00.000000|2020-07-17 13:36:51.546273
3517|JOMBANG|JAWA TIMUR|Jatim|1268503.0|438|406|122|30|29.0|3.0|62|725|98|32.01|9.62|2.36|2.29|4.89|254|42.0|34.53|27.85|14.16|254|57.99|2020-07-16 18:59:00.000000|2020-07-17 13:36:51.546273
3273|KOTA BANDUNG|JAWA BARAT|Jabar|2510104.0|396|396|264|43|0.0|0.0|43|0|0|15.78|10.52|1.71|0.0|1.71|89|907.0|15.78|66.67|10.86|89|22.47|2020-07-17 08:34:00.000000|2020-07-17 13:36:51.546273
5201|LOMBOK BARAT|NUSA TENGGARA BARAT|NTB|703769.0|384|384|227|23|0.0|0.0|23|1401|353|54.56|32.25|3.27|0.0|3.27|134|21.0|54.56|59.11|5.99|134|34.9|2020-07-16 22:50:00.000000|2020-07-17 13:36:51.546273
3573|KOTA MALANG|JAWA TIMUR|Jatim|874890.0|426|379|101|29|45.0|2.0|76|1048|505|43.32|11.54|3.31|5.14|8.69|249|252.0|48.69|23.71|17.84|249|58.45|2020-07-16 19:03:00.000000|2020-07-17 13:36:51.546273
1212|DELI SERDANG|SUMATERA UTARA|Sumut|2234320.0|365|365|101|28|0.0|0.0|28|2|42|16.34|4.52|1.25|0.0|1.25|236|0.0|16.34|27.67|7.67|236|64.66|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
3507|MALANG|JAWA TIMUR|Jatim|2619978.0|424|362|121|29|57.0|5.0|91|557|591|13.82|4.62|1.11|2.18|3.47|212|156.0|16.18|28.54|21.46|212|50.0|2020-07-16 19:03:00.000000|2020-07-17 13:36:51.546273
5103|BADUNG|BALI|Bali|683202.0|361|361|236|10|0.0|0.0|10|407|200|52.84|34.54|1.46|0.0|1.46|115|0.0|52.84|65.37|2.77|115|31.86|2020-07-17 00:00:00.000000|2020-07-17 13:36:51.546273
6372|KOTA BANJAR BARU|KALIMANTAN SELATAN|Kalsel|270019.0|349|349|131|22|0.0|0.0|22|36|15|129.25|48.52|8.15|0.0|8.15|196|0.0|129.25|37.54|6.3|196|56.16|2020-07-16 16:30:00.000000|2020-07-17 13:36:51.546273
3516|MOJOKERTO|JAWA TIMUR|Jatim|1126392.0|364|348|161|18|16.0|0.0|34|587|117|30.9|14.29|1.6|1.42|3.02|169|78.0|32.32|44.23|9.34|169|46.43|2020-07-16 19:00:00.000000|2020-07-17 13:36:51.546273
6304|BARITO KUALA|KALIMANTAN SELATAN|Kalsel|317183.0|321|321|153|6|0.0|0.0|6|77|3|101.2|48.24|1.89|0.0|1.89|162|0.0|101.2|47.66|1.87|162|50.47|2020-07-16 16:30:00.000000|2020-07-17 13:36:51.546273
3506|KEDIRI|JAWA TIMUR|Jatim|1580093.0|382|306|98|17|71.0|5.0|93|1494|306|19.37|6.2|1.08|4.49|5.89|191|77.0|24.18|25.65|24.35|191|50.0|2020-07-16 19:17:00.000000|2020-07-17 13:36:51.546273
3526|BANGKALAN|JAWA TIMUR|Jatim|994213.0|347|305|110|41|42.0|0.0|83|1102|97|30.68|11.06|4.12|4.22|8.35|154|17.0|34.9|31.7|23.92|154|44.38|2020-07-16 14:46:00.000000|2020-07-17 13:36:51.546273
3216|BEKASI|JAWA BARAT|Jabar|3899016.0|347|299|200|21|48.0|0.0|69|0|0|7.67|5.13|0.54|1.23|1.77|78|225.0|8.9|57.64|19.88|78|22.48|2020-07-17 08:34:00.000000|2020-07-17 13:36:51.546273
3603|TANGERANG|BANTEN|Banten|3908879.0|344|298|258|15|46.0|0.0|61|1117|739|7.62|6.6|0.38|1.18|1.56|25|40.0|8.8|75.0|17.73|25|7.27|2020-07-17 12:48:00.000000|2020-07-17 13:36:51.546273
6471|KOTA BALIKPAPAN|KALIMANTAN TIMUR|Kaltim|664199.0|288|288|224|7|0.0|0.0|7|8089|419|43.36|33.72|1.05|0.0|1.05|57|110.0|43.36|77.78|2.43|57|19.79|2020-07-16 19:00:00.000000|2020-07-17 13:36:51.546273
5106|BANGLI|BALI|Bali|228425.0|277|277|196|1|0.0|0.0|1|573|131|121.27|85.8|0.44|0.0|0.44|80|0.0|121.27|70.76|0.36|80|28.88|2020-07-17 00:00:00.000000|2020-07-17 13:36:51.546273
3524|LAMONGAN|JAWA TIMUR|Jatim|1189378.0|331|277|169|42|51.0|3.0|96|642|344|23.29|14.21|3.53|4.29|8.07|66|124.0|27.83|51.06|29.0|66|19.94|2020-07-16 17:56:00.000000|2020-07-17 13:36:51.546273
2171|KOTA BATAM|KEPULAUAN RIAU|Kepri|1421962.0|338|265|230|11|73.0|0.0|84|7623|816|18.64|16.17|0.77|5.13|5.91|24|91.0|23.77|68.05|24.85|24|7.1|2020-07-16 15:34:00.000000|2020-07-17 13:36:51.546273
5105|KLUNGKUNG|BALI|Bali|179896.0|247|247|178|1|0.0|0.0|1|53|71|137.3|98.95|0.56|0.0|0.56|68|0.0|137.3|72.06|0.4|68|27.53|2020-07-17 00:00:00.000000|2020-07-17 13:36:51.546273
3504|TULUNGAGUNG|JAWA TIMUR|Jatim|1043183.0|436|240|235|3|190.0|6.0|199|1655|735|23.01|22.53|0.29|18.21|19.08|2|5.0|41.8|53.9|45.64|2|0.46|2020-07-16 13:40:00.000000|2020-07-17 13:36:51.546273
9403|JAYAPURA|PAPUA|Papua|134181.0|228|228|132|1|0.0|0.0|1|25|41|169.92|98.37|0.75|0.0|0.75|95|0.0|169.92|57.89|0.44|95|41.67|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
8205|HALMAHERA UTARA|MALUKU UTARA|MalukuUtara|197404.0|226|226|0|0|0.0|0.0|0|12|5|114.49|0.0|0.0|0.0|0.0|226|0.0|114.49|0.0|0.0|226|100.0|2020-07-13 19:45:00.000000|2020-07-17 13:36:51.546273
6311|BALANGAN|KALIMANTAN SELATAN|Kalsel|133274.0|225|225|80|3|0.0|0.0|3|5|6|168.83|60.03|2.25|0.0|2.25|142|0.0|168.83|35.56|1.33|142|63.11|2020-07-16 16:30:00.000000|2020-07-17 13:36:51.546273
6203|KAPUAS|KALIMANTAN TENGAH|Kalteng|361083.0|218|218|125|19|0.0|0.0|19|0|0|60.37|34.62|5.26|0.0|5.26|74|0.0|60.37|57.34|8.72|74|33.94|2020-07-16 09:41:00.000000|2020-07-17 13:36:51.546273
7571|KOTA GORONTALO|GORONTALO|Gorontalo|223704.0|223|217|131|12|6.0|0.0|18|1919|149|97.0|58.56|5.36|2.68|8.05|74|13.0|99.69|58.74|8.07|74|33.18|2020-07-16 19:00:00.000000|2020-07-17 13:36:51.546273
3522|BOJONEGORO|JAWA TIMUR|Jatim|1252020.0|233|217|80|20|12.0|4.0|36|294|37|17.33|6.39|1.6|0.96|2.88|117|1.0|18.61|34.33|15.45|117|50.21|2020-07-16 19:01:00.000000|2020-07-17 13:36:51.546273
1607|BANYUASIN|SUMATERA SELATAN|Sumsel|864508.0|227|216|109|19|11.0|0.0|30|121|47|24.99|12.61|2.2|1.27|3.47|88|17.0|26.26|48.02|13.22|88|38.77|2020-07-16 21:00:00.000000|2020-07-17 13:36:51.546273
3323|TEMANGGUNG|JAWA TENGAH|Jateng|778187.0|215|215|211|3|0.0|0.0|3|15|4|27.63|27.11|0.39|0.0|0.39|1|0.0|27.63|98.14|1.4|1|0.47|2020-07-16 00:00:00.000000|2020-07-17 13:36:51.546273
3271|KOTA BOGOR|JAWA BARAT|Jabar|1126929.0|287|213|154|18|74.0|0.0|92|1727|523|18.9|13.67|1.6|6.57|8.16|41|49.0|25.47|53.66|32.06|41|14.29|2020-07-16 13:00:00.000000|2020-07-17 13:36:51.546273
5104|GIANYAR|BALI|Bali|516344.0|204|204|128|4|0.0|0.0|4|536|121|39.51|24.79|0.77|0.0|0.77|72|0.0|39.51|62.75|1.96|72|35.29|2020-07-17 00:00:00.000000|2020-07-17 13:36:51.546273
